created,source,type,class,spec,fightStyle,fightLength,enemyCount,dps,simcHash,itemLevel,talents,soulbind,id
2021-04-22,armory,quick,hunter,beast mastery,Patchwerk,300,1,6354,e953155fc3,230,2122212,"niya:1,322721/140:7/342270/175:7/320668/157:7/170:7/320659",ee34c9466084f1061985fc18a06920dbebe54d51eec5ee519977c96c4c826a18
2021-04-12,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6353,035741cd9a,228,2122212,"niya:1,322721/253:7/342270/178:7/320687/157:7/170:7/320659",971592c0380c047ecda3c2e73f552780a2955582f28e24eea65da5f37dd9d0d9
2021-04-12,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6356,035741cd9a,228,2122212,"niya:1,322721/253:7/342270/178:7/320687/157:7/170:7/320659",77ca935904603687f83340d45677afd6ae6b2f63f48dd73a19a2d9cb700a3042
2021-03-26,armory,quick,hunter,beast mastery,Patchwerk,300,1,6356,dcccdb1727,229,2122213,"niya:1,322721/140:7/342270/175:7/320668/173:5/157:7/320659",24411a42ea488c3a47cc8c482335ee2d95dd27e9558a1f4e56a86f20c843321e
2021-04-19,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6353,035741cd9a,228,2122213,"niya:1,322721/140:7/342270/178:7/320687/157:7/173:5/320659",d7d1ecc738eaed995e5e363227ebae90653fe825f950cdb4662a027350e6110d
2021-03-17,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6355,6696da0782,228,2122212,"niya:1,322721/140:5/342270/178:7/320687/157:7/170:7/320659",9172c95cc770c3365a6b8fbe117a41df75983bf9a40d021cac03e3d0ac8c2250
2021-03-25,armory,quick,hunter,beast mastery,Patchwerk,300,1,6357,dcccdb1727,229,2122213,"niya:1,322721/140:7/342270/175:7/320668/173:5/157:7/320659",9c005117173a70aedad3ebbeae0ac1eb9f405ba7177bcebb6c6f63c0e9afc3c4
2021-03-16,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6357,4e555e1bc2,229,2122212,"niya:1,322721/140:7/342270/178:7/320687/173:7/157:7/320659",9921914322e59807f6e15708f2357291146da25971ce9799925e9717dc9e0fc1
2021-01-14,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,7561,76546044f0,252,1121232,"niya:1,322721/140:5/342270/175:6/320668/157:6",42caff45e9b49713809b48c35de984a744b7c0a38e90819f9950b5818e044db5
2021-01-14,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,7580,76546044f0,252,1121232,"niya:1,322721/140:5/342270/175:6/320668/157:6",21e71364ba6e87df541819a5098bae673e7e203d0c8967bd5375aa8d7dd75fa9
2021-01-14,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,7533,76546044f0,252,1121232,"niya:1,322721/140:5/342270/175:6/320668/157:6",e4b9583c64871f2377af3b133e2cf1a2b44d1d79503a8e27429bf66e68bef0d3
2021-03-24,armory,quick,hunter,beast mastery,Patchwerk,300,1,6358,dcccdb1727,229,2122213,"niya:1,322721/140:7/342270/175:7/320668/173:5/157:7/320659",d6835ccdd1cbe7e7aff089c1678e623c363c6a16d0b5b3fb134124522e1d114e
2021-03-24,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6358,dcccdb1727,229,2122213,"niya:1,322721/140:7/342270/175:7/320668/173:5/157:7/320659",df6b3609bdf023acaf232d40b1a27421f54b3d50cc4c0f98d645a016a3ed167f
2021-01-06,input,quick,hunter,marksmanship,Patchwerk,300,1,10947,2d30a275b3,295,1131232,"niya:1,322721/140:5/342270/175:4/320687/157:4",2968eac8aa4d1d229dd079046a7d661d5534609ddad55aaa7c481632bcf1baf1
2021-01-13,input,quick,hunter,marksmanship,Patchwerk,300,1,7523,919827f61a,254,1121232,"niya:1,322721/140:5/342270/178:6/320668/170:6",9a6dc9369b0ae5593bafb75e9b35af8f891e896fdaaec08dcd555a86ba85c946
2021-03-15,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6356,83d1520658,228,2122213,"niya:1,322721/140:5/342270/178:7/320687/157:7/170:7/320659",02e2a0d0d3525a0019c712449cbf2572b476164c1893e939f306e6502652ab35
2021-03-12,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,629051,435539d202,547,1332233,"pelagos:7,328266/137:5/328261",749756b719520d46aeb75f2a925dab7dea0ff36903ce7d40ac247c5ff9e19470
2021-01-13,input,quick,hunter,marksmanship,Patchwerk,300,1,96848,919827f61a,438,1121232,"niya:1,322721/140:5/342270/178:6/320668/170:6",15ceea76e4d015665c36899af0995851beedd070fe45eaa9dd315ed84576ca5d
2021-03-12,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,177497,435539d202,304,1332233,"pelagos:7,328266/137:5/328261",643ab91c058e0b15f23cbd90abab5bed99bfae802c3bddee4d589f233440475c
2021-03-17,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6357,4e555e1bc2,228,2122212,"niya:1,322721/140:5/342270/178:7/320687/157:7/170:7/320659",2ee270e3d64d1474f8664928b3353d4d7dbbf57c183b23a3475014583cde1472
2021-03-17,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6357,4e555e1bc2,228,2122212,"niya:1,322721/140:5/342270/178:7/320687/157:7/170:7/320659",b03fd44ded06527874001b934ef39197b7867ecd11e83c5dd05aba043fb2c0e2
2021-03-24,armory,quick,hunter,beast mastery,Patchwerk,300,1,6358,dcccdb1727,229,2122213,"niya:1,322721/140:7/342270/175:7/320668/173:5/157:7/320659",12b8355186abdc003957e6fd379b3a83bdd92e5e2b32ed5e28826201f21ccd63
2021-04-15,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6358,035741cd9a,230,2132313,"niya:1,322721/140:7/342270/175:7/320687/157:7/170:6/320659",35011c41236cecbe1db4d609a6b9058c50ddc1520e50e07fc5badc862c4c1c23
2021-03-26,armory,quick,hunter,beast mastery,Patchwerk,300,1,6358,83bc88ded3,229,2122213,"niya:1,322721/140:7/342270/175:7/320668/173:5/157:7/320659",2cbee190ae126ed0c2aae5582ed521da6869142fdd6feed877628666afa9177a
2021-04-08,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6358,e35a42ae2d,229,2122212,"niya:1,322721/140:7/342270/175:7/320668/170:7/157:7/320659",36973a95e79ac5d26a9648d47585a0e251afa242644c11db9794cb4f5f0817af
2021-03-09,input,quick,hunter,marksmanship,Patchwerk,300,1,6495,9b573aa679,229,1131232,"niya:1,322721/140:6/342270/178:7/320668/157:7/166:7/320659",b26124918f17e35c11970e23bdd1c2f03cbee0e51fef362f405b286b87632bb3
2021-04-12,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6494,035741cd9a,229,1121232,"niya:1,322721/140:5/342270/175:7/320687/170:7/157:7/320659",e4540bb28878e85a280ed7f726f0f1354d67cd00133bcf0b20a1fa47297b688c
2021-03-24,armory,quick,hunter,beast mastery,Patchwerk,300,1,6359,dcccdb1727,229,2122213,"niya:1,322721/140:7/342270/175:7/320668/173:5/157:7/320659",2e1b9cb8ff36c389ddbf5e147b410028a376b4018df03a68733b316acab9d187
2021-04-06,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6359,4f8dc8a233,229,2122212,"niya:1,322721/140:7/342270/175:7/320668/170:7/157:7/320659",064768ce3b698165a8695cd8604fe1b4f8a71d51c1893793c467d34e23dc26a6
2021-03-17,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6358,4e555e1bc2,228,2122212,"niya:1,322721/253:7/342270/178:7/320687/157:7/170:7/320659",fb1c42521d5ccc452b6f063f8be06b66db8dfeddef32096be2c5e07fbb7ef480
2021-04-09,armory,quick,hunter,marksmanship,Patchwerk,300,1,6495,e35a42ae2d,229,1121232,"niya:1,322721/140:7/342270/175:7/320687/157:6/173:5/320659",7821b569f3082e6b72553d135857da973bd97f4e10fd2332e37e403b2e7f993b
2021-04-08,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6359,e35a42ae2d,229,2122212,"niya:1,322721/140:7/342270/175:7/320668/170:7/157:7/320659",87c7e338477c1271980d4cfefe4c332f89f415f83146474cd7046609ee9e0a37
2021-02-04,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6494,2589e47e10,230,1121232,"niya:1,322721/140:5/342270/175:7/320687/173:6/157:7/320659",11b147214625d088f120522d0590761abdda925e1270592f273ff21d151a9b98
2021-04-08,input,quick,hunter,marksmanship,Patchwerk,300,1,6495,30211fb433,229,1121232,"niya:1,322721/140:7/342270/175:7/320687/157:6/173:5/320659",83883895e5a26b1989d3c4e822902d686efeaf95090322fabc49f9bc7b061727
2021-02-12,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6495,2b9e4f1016,230,1121232,"niya:1,322721/140:5/342270/175:7/320687/173:6/157:7/320659",6c81c27c4f3da8d5bb2631c1a485450d5747d73f1c1ccd73d918d8561febba31
2021-02-13,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6495,a74c640595,230,1121232,"niya:1,322721/140:5/342270/175:7/320687/173:6/157:7/320659",580360c41f9c906c0e009ea6afa54da6a9d6fa54e6fca28ef1a962b1fa1c842c
2021-04-09,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6359,e35a42ae2d,229,2122212,"niya:1,322721/140:7/342270/175:7/320668/170:7/157:7/320659",1eaf180c50b930b65bb434abe9fb413e5a93485bb2475f918f11a4b27c8b686f
2021-03-24,input,quick,hunter,marksmanship,Patchwerk,300,1,6495,dcccdb1727,229,1121232,"niya:1,322721/140:5/342270/175:7/320687/157:6/173:5/320659",04d0be9a074669019bfc9669ed256dad13af1b48776ee447b665591a2593a68c
2021-02-13,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6495,ec218314f3,228,1121232,"niya:1,322721/140:5/342270/175:7/320687/173:6/157:7/320659",daa5061b0ff3414c04a987f01159ac0c02e50d19d111921d6778b373fcf12ec2
2021-02-12,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6495,2b9e4f1016,230,1121232,"niya:1,322721/140:5/342270/175:7/320687/173:6/157:7/320659",615b6528ef1075115712144b81d0bcd0f9a26e6ed021c7c05b62cf61c1407bb1
2021-03-24,armory,quick,hunter,beast mastery,Patchwerk,300,1,6360,dcccdb1727,229,2122213,"niya:1,322721/140:7/342270/175:7/320668/173:5/157:7/320659",4d7eb680ff23ec40df448cd1aff0c6a4a5df7bcf360e14aecee23209a24f7090
2021-04-08,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6494,30211fb433,229,1121232,"niya:1,322721/140:7/342270/175:7/320687/157:6/173:5/320659",67aa4eef88c260e475eba4f9f92ca0a18dd76c7cc09d797774f98b17f154c1a7
2021-04-13,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6495,035741cd9a,229,1131232,"niya:1,322721/140:7/342270/175:7/320687/157:6/173:5/320659",17a662b9bc2cea7b76feb5d1626e389ce033d14198a381352f27b9a96173b09f
2021-04-21,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6361,4d77f16e5e,230,2122213,"niya:1,322721/140:7/342270/178:7/320668/157:7/173:5/320659",c54e81cfeb69400c36042c17aac6381aa18f2f3957eca06c1bc933ff1e93451a
2021-03-31,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6360,0d10eeea5f,229,2122213,"niya:1,322721/140:7/342270/178:7/320668/157:7/173:5/320659",8090b4873d713302d463f00bbe44e16dcecd1263f9487a65f6b1ea5e533c6201
2021-03-24,armory,quick,hunter,beast mastery,Patchwerk,300,1,6362,e6856b149d,229,2122213,"niya:1,322721/140:7/342270/175:7/320668/173:5/157:7/320659",f0b5e87a26a8a9d54bb4b3d1756bf0fbb31fc6b6ba28c1f8fdcae70e6a4701e3
2021-03-29,armory,quick,hunter,beast mastery,Patchwerk,300,1,6362,dcccdb1727,229,2122213,"niya:1,322721/140:7/342270/175:7/320668/173:5/157:7/320659",9a5e7f4d9275ec27f7bbee1d56b2872b64e2a29d5e03053f0232a57f77b02b28
2021-03-07,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6495,aab12d9ce7,229,1121232,"niya:1,322721/140:6/342270/178:7/320668/157:7/166:7/320659",b2dd1684b1c654cd2ddd02cc884f5d19ff91cd594c24a0cb61f6c5e269171809
2021-04-07,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6496,30211fb433,229,1121232,"niya:1,322721/140:6/342270/178:7/320687/157:7/166:7/320659",521801b77f8aa84ea36f9ed4ea22b1c0a6d0c5b0d223ed729f094a15fc72731d
2021-04-04,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6364,97a853ddf8,229,2122212,"niya:1,322721/140:7/342270/178:7/320668/170:7/157:7/320659",24be0a76be687e53022abf7f85e79946f96572c14d8f06a68aec704eaafc38b5
2021-03-30,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6498,06a3c62c7f,229,1121232,"niya:1,322721/140:6/342270/175:6/320687/157:6/173:6/320659",1d297403b01d9fadb2ccdd97c1d266c4101a93c6ddbbc9918fc25e5d7fe837bb
2021-03-16,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6361,4e555e1bc2,229,2122212,"niya:1,322721/140:5/342270/178:7/320687/173:5/157:6/320659",39ec138ddde49a2a2e49ec2eb06d28eef1d45db42187d885b773f1ee5935d526
2021-04-21,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6361,4d77f16e5e,229,2132212,"niya:1,322721/140:7/342270/175:7/320687/173:7/157:7/320659",7ba132a14d548d971d73f304139603e281f21bc3823f0898c7c086dcdd5aa760
2021-03-27,armory,quick,hunter,marksmanship,Patchwerk,300,1,6498,dcccdb1727,229,1111232,"niya:1,322721/140:7/342270/175:7/320687/157:7/173:6/320659",fe1446a76c3a946b30ca680534825f10931d3ff37dba0daed2e8e419c076cd28
2021-04-08,input,quick,hunter,marksmanship,Patchwerk,300,1,6496,30211fb433,229,1121232,"niya:1,322721/140:7/342270/175:7/320687/157:6/173:5/320659",d2ec54173e54095047ecc2c28b64f130f07931c5870761609ef7b2f96b022f54
2021-02-26,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6499,02a6eb77a5,228,1121232,"niya:1,322721/140:5/342270/175:7/320687/173:6/157:7/320659",9716f0e62ac6cb13253719c68f96d8c2738570b696822573bf0b82813503a438
2021-04-08,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6364,e35a42ae2d,229,2122212,"niya:1,322721/140:7/342270/175:7/320668/170:7/157:7/320659",6313c2e306954efaec3bd244694f52d79f392ad9dfb2bfe5e94403023925678d
2021-04-08,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6496,30211fb433,229,1121232,"niya:1,322721/140:7/342270/175:7/320687/157:6/173:5/320659",f6a8d60e04563b0351ed72bba962737f870efd10a4dce4f3a910c3c79e6fe3a0
2021-03-24,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6500,e6856b149d,229,1121232,"niya:1,322721/140:7/342270/175:7/320687/157:7/173:7/320659",35ec6859cb728b80277bb047ab01ce9af91ee6085c62d39d9e40c6356ea9be6a
2021-04-08,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6365,e35a42ae2d,229,2122213,"niya:1,322721/140:7/342270/175:7/320668/170:7/157:7/320659",3694a7515a3c47ef079fdb700b51f66c11c952ae27b153609a17346df60a2466
2021-04-07,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6365,30211fb433,230,2122213,"niya:1,322721/140:7/342270/178:7/320668/157:7/173:5/320659",d732d0fca8b6a2709a17e0e40785914091471626c8c8c541b70cc53f40294d62
2021-02-26,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6500,02a6eb77a5,228,1121232,"niya:1,322721/140:5/342270/175:7/320687/173:6/157:7/320659",1318c6d84d6c444c160c70db09556d83c229565311daa13d4051d10689dfbde6
2021-04-15,armory,quick,hunter,marksmanship,Patchwerk,300,1,6496,035741cd9a,229,1121232,"niya:1,322721/140:7/342270/178:7/320687/170:7/166:7/320659",5c7692ed70e7f1b690ba94d8873e6f6bb3dd2ffd3ad737f6cfe626d136356494
2021-04-09,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6365,e35a42ae2d,229,2122212,"niya:1,322721/140:7/342270/175:7/320668/170:7/157:7/320659",eb4a2f1eaa6ca77a601c8f799765c136b77ef84032566098b725fe81b1a17f4e
2021-02-26,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6499,02a6eb77a5,228,1121232,"niya:1,322721/140:5/342270/175:7/320687/173:6/157:7/320659",e77d3745cc3a8d58b18e5f5c2ed403c83b5c48c58bf72c8d8600d1ce267db41c
2021-04-22,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6364,4d77f16e5e,229,2122213,"niya:1,322721/140:7/342270/178:7/320668/157:7/173:6/320659",89eb18cd6f0f7ea3317f09e064a94c28056940bc7e1c2fa211ec13df26deb2c6
2021-04-21,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6500,e953155fc3,229,1121232,"niya:1,322721/140:7/342270/178:7/320687/170:7/166:7/320659",b4d07e3ca0e4ee22c2435011a3c420af15ce881d0eec99b6b2c96ee3c8d8348a
2021-04-08,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6365,e35a42ae2d,229,2122212,"niya:1,322721/140:7/342270/175:7/320668/170:7/157:7/320659",e1d075d79269a43c2e659a5e4354c0f75d8c6eedbd99fe480318e1a1b1b0013c
2021-02-26,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6501,02a6eb77a5,228,1121232,"niya:1,322721/140:5/342270/175:7/320687/173:6/157:7/320659",75606e413e3adb04c5610a282c68d143f8097f14359b9cb7b2f104aae6628536
2021-04-13,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6372,035741cd9a,229,2122213,"niya:1,322721/140:7/342270/175:7/320668/173:5/157:7/320659",c5d8af3a5e95772ec225d23dff2cccf54f1443eb245749f4369bbaa9eeea48ab
2021-04-21,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6500,e953155fc3,229,1121232,"niya:1,322721/140:7/342270/178:7/320687/170:7/166:7/320659",b2f96fc3b59fe0a7c997c2a779da216509c48c3b8b4ced77831b82ce2e4b1ced
2021-03-23,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6366,1904a3f445,228,2132313,"niya:1,322721/140:5/342270/178:5/320687/166:6/157:7/320659",13adab38df4f2862fbd132e2c92e0204f9d719096fd494f4f9802fafc8c3db8a
2021-04-14,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6368,035741cd9a,229,2122212,"niya:1,322721/140:7/342270/178:7/320687/170:7/157:7/320659",eacfc23b139b5cd88ef2b73e2f33590ae3a972ee09daad098d957a1f171d1b5e
2021-02-26,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6500,02a6eb77a5,228,1121232,"niya:1,322721/140:5/342270/175:7/320687/173:6/157:7/320659",3e414afe3217038374bf0e637993eb4edd0512a54b17d2d7812a03265d2ad7d0
2021-02-26,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6501,02a6eb77a5,228,1121232,"niya:1,322721/140:5/342270/175:7/320687/173:6/157:7/320659",d8fd433de1c6193e495c614e472695c452ae44af69f3830f5980f081af8ac15d
2021-03-19,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6369,28548a170b,229,2122212,"niya:1,322721/140:7/342270/178:7/320687/173:7/157:7/320659",341e9f7f3d71c55302aff1e4bff898d84c030a3eb7f7d86c8391564de0017492
2021-04-15,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6371,035741cd9a,230,2132313,"niya:1,322721/140:7/342270/175:7/320687/157:7/170:6/320659",9cac69b2d15783ef4436e853ac9eec768cd40a72260184a1b5e914a56d01f578
2021-04-07,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6500,4f8dc8a233,229,1111232,"niya:1,322721/140:7/342270/175:7/320687/157:7/173:6/320659",8749d3428187ccc2f927d72d35f22e739e5f64095fdfcb8001246e7b4352e1c2
2021-02-16,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6500,093442bcfc,228,1121232,"niya:1,322721/140:5/342270/175:7/320687/173:6/157:7/320659",a73c7167f438b623277242020c4dbe5aad2547cab4b68b6db71c4f718d805acf
2021-04-11,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6372,46a6e476d6,229,2122212,"niya:1,322721/140:7/342270/175:7/320668/170:7/157:7/320659",eec8a11e73dc77452d43f182d26e35d0c53a73b3dc3e8ae3c391dbde2f6876b0
2021-04-04,armory,quick,hunter,beast mastery,Patchwerk,300,1,6372,06a3c62c7f,229,2122213,"niya:1,322721/140:7/342270/175:7/320668/173:5/157:7/320659",d533a05c180d2fbd397f30d90704b463371fc1f4f189fe0ad1cb9f70c40f5ce4
2021-02-13,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6501,ec218314f3,228,1121232,"niya:1,322721/140:5/342270/175:7/320687/173:6/157:7/320659",1dd65058c198b8f7efd74aaeddab3850241784299f949b86c3f9ebcc592210d1
2021-04-08,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6372,e35a42ae2d,229,2122212,"niya:1,322721/140:7/342270/175:7/320668/170:7/157:7/320659",d1cf96e4a4e9a4bc3d8fd1cd2e65a1bc82a63e39fc0f409234e4326ddeed0734
2021-03-31,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6372,06a3c62c7f,229,2122213,"niya:1,322721/140:7/342270/175:7/320668/173:5/157:7/320659",f491602d323a9ef9c5cfcb5c9c9489f7450cc72fc5f165c317e7a38c58358c26
2021-03-24,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6373,dcccdb1727,229,2122213,"niya:1,322721/140:7/342270/175:7/320668/173:5/157:7/320659",4bc0467949e7a3b3e79b831cd77159f0185d0caf498947adae4a0cf490e73253
2021-02-26,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6502,02a6eb77a5,228,1121232,"niya:1,322721/140:5/342270/175:7/320687/173:6/157:7/320659",06d47235fdca93ba8d9fb98ce6a2d5d1ae42ddfcf9924292474ca16c38f76d8e
2021-02-23,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6503,3e833d31f2,227,1111232,"niya:1,322721/140:5/342270/178:7/320687/157:7/173:5/320659",b58d52c8a47537370b7967736a1cdbea07e3b45b0bd30a2c2fe01d75a78cdfe7
2021-03-20,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6374,90c5cc965d,228,2122211,"niya:1,322721/140:7/342270/178:7/320687/173:5/157:6/320659",183387416ec6fb0b78a6eb34f1e6d8a9ab09dbc92f8c4c1ac01c749ded441df1
2021-03-30,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6505,06a3c62c7f,229,1121232,"niya:1,322721/140:7/342270/175:7/320687/157:7/173:7/320659",608c816f1836ec44c329e6c689df509c416d5aa5b0a28b75ffd278584df45aa6
2021-04-21,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6501,e953155fc3,229,1121232,"niya:1,322721/140:7/342270/178:7/320687/170:7/166:7/320659",b729e7c1ae1265098ab64b638bc04c2fb4124a870a89ba9f296e100ae2a005bd
2021-03-27,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6374,31cce64c85,229,2122212,"niya:1,322721/140:7/342270/178:7/320687/173:7/157:7/320659",abb4f5c9fb58ea00a6201a88c0c5910b4d517ecaadc5a137fe8fe34cbb2c24e6
2021-02-13,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6502,ec218314f3,228,1121232,"niya:1,322721/140:5/342270/175:7/320687/173:6/157:7/320659",ef1b41503de7422b350c5aa6cd4ae45e3ee303fb4e399ec084c13af208f66f7d
2021-03-24,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6373,e6856b149d,229,2122213,"niya:1,322721/140:7/342270/175:7/320668/173:5/157:7/320659",1338b00b762a4f2049d4a30e7f78e7e1aa2d94375f5be833189da685ca084565
2021-04-06,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6375,4f8dc8a233,229,2122212,"niya:1,322721/140:7/342270/178:7/320687/173:7/157:7/320659",7da4ba6694443241c66861564fae7ecd34c3a155b10127b21d90b98d30d6be87
2021-02-23,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6503,3e833d31f2,228,1121232,"niya:1,322721/140:5/342270/175:7/320687/173:6/157:7/320659",c8a11df90b1caf4e13c50c3afa048c86c8bcf8828ac635e344906a0e0144f355
2021-04-14,armory,quick,hunter,marksmanship,Patchwerk,300,1,6508,035741cd9a,229,1121232,"niya:1,322721/140:7/342270/178:7/320687/170:7/166:7/320659",a77e11ce888e625a2f6ae7ca4c314355298d9987abb0aa2bdd917ab54ec9abdb
2021-04-08,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6374,e35a42ae2d,229,2122213,"niya:1,322721/140:7/342270/175:7/320668/170:7/157:7/320659",6f254da7d96ddf9218d8d942c26ad6ead285a63fb7a317fee9c48e3af1ece2af
2021-03-30,optimize,optimize,hunter,beast mastery,Patchwerk,300,1,6374,06a3c62c7f,229,2122213,"niya:1,322721/140:7/342270/175:7/320668/173:5/157:7/320659",abbe7e7ce3368e6e8c9a4b19c5a657984bf893f55dadc4cbad75b16fec1fef35
2021-03-02,optimize,optimize,hunter,marksmanship,Patchwerk,300,1,6503,721e103670,229,1111232,"niya:1,322721/140:5/342270/178:7/320687/157:7/170:7/320659",98d835066e474947decc3bb767e42c4e946d6e44f649b95d999ab2965fd87482
